  0.24850E-01  0.99078E+00
  0.25251E-01  0.98926E+00
  0.25651E-01  0.98759E+00
  0.26052E-01  0.98576E+00
  0.26453E-01  0.98376E+00
  0.26854E-01  0.98160E+00
  0.27255E-01  0.97927E+00
  0.27655E-01  0.97677E+00
  0.28056E-01  0.97410E+00
  0.28457E-01  0.97125E+00
  0.28858E-01  0.96823E+00
  0.29259E-01  0.96503E+00
  0.29659E-01  0.96166E+00
  0.30060E-01  0.95811E+00
  0.30461E-01  0.95439E+00
  0.30862E-01  0.95049E+00
  0.31263E-01  0.94643E+00
  0.31663E-01  0.94219E+00
  0.32064E-01  0.93778E+00
  0.32465E-01  0.93321E+00
  0.32866E-01  0.92848E+00
  0.33267E-01  0.92358E+00
  0.33667E-01  0.91852E+00
  0.34068E-01  0.91331E+00
  0.34469E-01  0.90794E+00
  0.34870E-01  0.90243E+00
  0.35271E-01  0.89676E+00
  0.35671E-01  0.89096E+00
  0.36072E-01  0.88501E+00
  0.36473E-01  0.87892E+00
  0.36874E-01  0.87270E+00
  0.37275E-01  0.86634E+00
  0.37675E-01  0.85986E+00
  0.38076E-01  0.85325E+00
  0.38477E-01  0.84652E+00
  0.38878E-01  0.83968E+00
  0.39279E-01  0.83271E+00
  0.39679E-01  0.82563E+00
  0.40080E-01  0.81845E+00
  0.40481E-01  0.81116E+00
  0.40882E-01  0.80376E+00
  0.41283E-01  0.79627E+00
  0.41683E-01  0.78867E+00
  0.42084E-01  0.78099E+00
  0.42485E-01  0.77321E+00
  0.42886E-01  0.76535E+00
  0.43287E-01  0.75740E+00
  0.43687E-01  0.74937E+00
  0.44088E-01  0.74126E+00
  0.44489E-01  0.73307E+00
  0.44890E-01  0.72481E+00
  0.45291E-01  0.71648E+00
  0.45691E-01  0.70808E+00
  0.46092E-01  0.69961E+00
  0.46493E-01  0.69109E+00
  0.46894E-01  0.68250E+00
  0.47295E-01  0.67385E+00
  0.47695E-01  0.66516E+00
  0.48096E-01  0.65640E+00
  0.48497E-01  0.64760E+00
  0.48898E-01  0.63876E+00
  0.49299E-01  0.62986E+00
  0.49699E-01  0.62093E+00
  0.50100E-01  0.61195E+00
  0.50501E-01  0.60294E+00
  0.50902E-01  0.59390E+00
  0.51303E-01  0.58482E+00
  0.51703E-01  0.57571E+00
  0.52104E-01  0.56658E+00
  0.52505E-01  0.55742E+00
  0.52906E-01  0.54824E+00
  0.53307E-01  0.53904E+00
  0.53707E-01  0.52982E+00
  0.54108E-01  0.52058E+00
  0.54509E-01  0.51134E+00
  0.54910E-01  0.50208E+00
  0.55311E-01  0.49282E+00
  0.55711E-01  0.48355E+00
  0.56112E-01  0.47429E+00
  0.56513E-01  0.46502E+00
  0.56914E-01  0.45575E+00
  0.57315E-01  0.44649E+00
  0.57715E-01  0.43724E+00
  0.58116E-01  0.42801E+00
  0.58517E-01  0.41878E+00
  0.58918E-01  0.40957E+00
  0.59319E-01  0.40039E+00
  0.59719E-01  0.39122E+00
  0.60120E-01  0.38208E+00
  0.60521E-01  0.37297E+00
  0.60922E-01  0.36389E+00
  0.61323E-01  0.35485E+00
  0.61723E-01  0.34584E+00
  0.62124E-01  0.33687E+00
  0.62525E-01  0.32795E+00
  0.62926E-01  0.31908E+00
  0.63327E-01  0.31026E+00
  0.63727E-01  0.30149E+00
  0.64128E-01  0.29277E+00
  0.64529E-01  0.28412E+00
  0.64930E-01  0.27554E+00
  0.65331E-01  0.26702E+00
  0.65731E-01  0.25857E+00
  0.66132E-01  0.25020E+00
  0.66533E-01  0.24191E+00
  0.66934E-01  0.23370E+00
  0.67335E-01  0.22558E+00
  0.67735E-01  0.21755E+00
  0.68136E-01  0.20962E+00
  0.68537E-01  0.20178E+00
  0.68938E-01  0.19404E+00
  0.69339E-01  0.18641E+00
  0.69739E-01  0.17890E+00
  0.70140E-01  0.17149E+00
  0.70541E-01  0.16421E+00
  0.70942E-01  0.15705E+00
  0.71343E-01  0.15001E+00
  0.71743E-01  0.14311E+00
  0.72144E-01  0.13634E+00
  0.72545E-01  0.12970E+00
  0.72946E-01  0.12322E+00
  0.73347E-01  0.11687E+00
  0.73747E-01  0.11068E+00
  0.74148E-01  0.10464E+00
  0.74549E-01  0.98762E-01
  0.74950E-01  0.93042E-01
  0.75351E-01  0.87487E-01
  0.75752E-01  0.82099E-01
  0.76152E-01  0.76881E-01
  0.76553E-01  0.71837E-01
  0.76954E-01  0.66969E-01
  0.77355E-01  0.62279E-01
  0.77756E-01  0.57769E-01
  0.78156E-01  0.53441E-01
  0.78557E-01  0.49297E-01
  0.78958E-01  0.45338E-01
  0.79359E-01  0.41565E-01
  0.79760E-01  0.37978E-01
  0.80160E-01  0.34578E-01
  0.80561E-01  0.31363E-01
  0.80962E-01  0.28334E-01
  0.81363E-01  0.25488E-01
  0.81764E-01  0.22825E-01
  0.82164E-01  0.20341E-01
  0.82565E-01  0.18034E-01
  0.82966E-01  0.15901E-01
  0.83367E-01  0.13937E-01
  0.83768E-01  0.12139E-01
  0.84168E-01  0.10501E-01
  0.84569E-01  0.90177E-02
  0.84970E-01  0.76826E-02
  0.85371E-01  0.64894E-02
  0.85772E-01  0.54309E-02
  0.86172E-01  0.44995E-02
  0.86573E-01  0.36871E-02
  0.86974E-01  0.29853E-02
  0.87375E-01  0.23857E-02
  0.87776E-01  0.18792E-02
  0.88176E-01  0.14569E-02
  0.88577E-01  0.11100E-02
  0.88978E-01  0.82933E-03
  0.89379E-01  0.60640E-03
  0.89780E-01  0.43281E-03
  0.90180E-01  0.30064E-03
  0.90581E-01  0.20255E-03
  0.90982E-01  0.13181E-03
  0.91383E-01  0.82456E-04
  0.91784E-01  0.49299E-04
  0.92184E-01  0.27975E-04
  0.92585E-01  0.14939E-04
  0.92986E-01  0.74302E-05
  0.93387E-01  0.33976E-05
  0.93788E-01  0.14053E-05
  0.94188E-01  0.51499E-06
  0.94589E-01  0.16276E-06
  0.94990E-01  0.42815E-07
  0.95391E-01  0.89360E-08
  0.95792E-01  0.13851E-08
  0.96192E-01  0.14515E-09
  0.96593E-01  0.89558E-11
  0.96994E-01  0.26323E-12
  0.97395E-01  0.26645E-14
  0.97796E-01  0.00000E+00
  0.98196E-01  0.00000E+00
  0.98597E-01  0.00000E+00
  0.98998E-01  0.00000E+00
  0.99399E-01  0.00000E+00
  0.99800E-01  0.00000E+00
  0.10020E+00  0.00000E+00
  0.10060E+00  0.00000E+00
  0.10100E+00  0.00000E+00
  0.10140E+00  0.00000E+00
  0.10180E+00  0.00000E+00
  0.10220E+00  0.00000E+00
  0.10261E+00  0.00000E+00
  0.10301E+00  0.00000E+00
  0.10341E+00  0.00000E+00
  0.10381E+00  0.00000E+00
  0.10421E+00  0.00000E+00
  0.10461E+00  0.00000E+00
  0.10501E+00  0.00000E+00
  0.10541E+00  0.00000E+00
  0.10581E+00  0.00000E+00
  0.10621E+00  0.00000E+00
  0.10661E+00  0.00000E+00
  0.10701E+00  0.00000E+00
  0.10741E+00  0.00000E+00
  0.10782E+00  0.00000E+00
  0.10822E+00  0.00000E+00
  0.10862E+00  0.00000E+00
  0.10902E+00  0.00000E+00
  0.10942E+00  0.00000E+00
  0.10982E+00  0.00000E+00
  0.11022E+00  0.00000E+00
  0.11062E+00  0.00000E+00
  0.11102E+00  0.00000E+00
  0.11142E+00  0.00000E+00
  0.11182E+00  0.00000E+00
  0.11222E+00  0.00000E+00
  0.11263E+00  0.00000E+00
  0.11303E+00  0.00000E+00
  0.11343E+00  0.00000E+00
  0.11383E+00  0.00000E+00
  0.11423E+00  0.00000E+00
  0.11463E+00  0.00000E+00
  0.11503E+00  0.00000E+00
  0.11543E+00  0.00000E+00
  0.11583E+00  0.00000E+00
  0.11623E+00  0.00000E+00
  0.11663E+00  0.00000E+00
  0.11703E+00  0.00000E+00
  0.11743E+00  0.00000E+00
  0.11784E+00  0.00000E+00
  0.11824E+00  0.00000E+00
  0.11864E+00  0.00000E+00
  0.11904E+00  0.00000E+00
  0.11944E+00  0.00000E+00
  0.11984E+00  0.00000E+00
  0.12024E+00  0.00000E+00
  0.12064E+00  0.00000E+00
  0.12104E+00  0.00000E+00
  0.12144E+00  0.00000E+00
  0.12184E+00  0.00000E+00
  0.12224E+00  0.00000E+00
  0.12265E+00  0.00000E+00
  0.12305E+00  0.00000E+00
  0.12345E+00  0.00000E+00
  0.12385E+00  0.00000E+00
  0.12425E+00  0.00000E+00
  0.12465E+00  0.00000E+00
  0.12505E+00  0.00000E+00
  0.12545E+00  0.00000E+00
  0.12585E+00  0.00000E+00
  0.12625E+00  0.00000E+00
  0.12665E+00  0.00000E+00
  0.12705E+00  0.00000E+00
  0.12745E+00  0.00000E+00
  0.12786E+00  0.00000E+00
  0.12826E+00  0.00000E+00
  0.12866E+00  0.00000E+00
  0.12906E+00  0.00000E+00
  0.12946E+00  0.00000E+00
  0.12986E+00  0.00000E+00
  0.13026E+00  0.00000E+00
  0.13066E+00  0.00000E+00
  0.13106E+00  0.00000E+00
  0.13146E+00  0.00000E+00
  0.13186E+00  0.00000E+00
  0.13226E+00  0.00000E+00
  0.13267E+00  0.00000E+00
  0.13307E+00  0.00000E+00
  0.13347E+00  0.00000E+00
  0.13387E+00  0.00000E+00
  0.13427E+00  0.00000E+00
  0.13467E+00  0.00000E+00
  0.13507E+00  0.00000E+00
  0.13547E+00  0.00000E+00
  0.13587E+00  0.00000E+00
  0.13627E+00  0.00000E+00
  0.13667E+00  0.00000E+00
  0.13707E+00  0.00000E+00
  0.13747E+00  0.00000E+00
  0.13788E+00  0.00000E+00
  0.13828E+00  0.00000E+00
  0.13868E+00  0.00000E+00
  0.13908E+00  0.00000E+00
  0.13948E+00  0.00000E+00
  0.13988E+00  0.00000E+00
  0.14028E+00  0.00000E+00
  0.14068E+00  0.00000E+00
  0.14108E+00  0.00000E+00
  0.14148E+00  0.00000E+00
  0.14188E+00  0.00000E+00
  0.14228E+00  0.00000E+00
  0.14269E+00  0.00000E+00
  0.14309E+00  0.00000E+00
  0.14349E+00  0.00000E+00
  0.14389E+00  0.00000E+00
  0.14429E+00  0.00000E+00
  0.14469E+00  0.00000E+00
  0.14509E+00  0.00000E+00
  0.14549E+00  0.00000E+00
  0.14589E+00  0.00000E+00
  0.14629E+00  0.00000E+00
  0.14669E+00  0.00000E+00
  0.14709E+00  0.00000E+00
  0.14749E+00  0.00000E+00
  0.14790E+00  0.00000E+00
  0.14830E+00  0.00000E+00
  0.14870E+00  0.00000E+00
  0.14910E+00  0.00000E+00
  0.14950E+00  0.00000E+00
  0.14990E+00  0.00000E+00
  0.15030E+00  0.00000E+00
  0.15070E+00  0.00000E+00
  0.15110E+00  0.00000E+00
  0.15150E+00  0.00000E+00
  0.15190E+00  0.00000E+00
  0.15230E+00  0.00000E+00
  0.15271E+00  0.00000E+00
  0.15311E+00  0.00000E+00
  0.15351E+00  0.00000E+00
  0.15391E+00  0.00000E+00
  0.15431E+00  0.00000E+00
  0.15471E+00  0.00000E+00
  0.15511E+00  0.00000E+00
  0.15551E+00  0.00000E+00
  0.15591E+00  0.00000E+00
  0.15631E+00  0.00000E+00
  0.15671E+00  0.00000E+00
  0.15711E+00  0.00000E+00
  0.15752E+00  0.00000E+00
  0.15792E+00  0.00000E+00
  0.15832E+00  0.00000E+00
  0.15872E+00  0.00000E+00
  0.15912E+00  0.00000E+00
  0.15952E+00  0.00000E+00
  0.15992E+00  0.00000E+00
  0.16032E+00  0.00000E+00
  0.16072E+00  0.00000E+00
  0.16112E+00  0.00000E+00
  0.16152E+00  0.00000E+00
  0.16192E+00  0.00000E+00
  0.16232E+00  0.00000E+00
  0.16273E+00  0.00000E+00
  0.16313E+00  0.00000E+00
  0.16353E+00  0.00000E+00
  0.16393E+00  0.00000E+00
  0.16433E+00  0.00000E+00
  0.16473E+00  0.00000E+00
  0.16513E+00  0.00000E+00
  0.16553E+00  0.00000E+00
  0.16593E+00  0.00000E+00
  0.16633E+00  0.00000E+00
  0.16673E+00  0.00000E+00
  0.16713E+00  0.00000E+00
  0.16754E+00  0.00000E+00
  0.16794E+00  0.00000E+00
  0.16834E+00  0.00000E+00
  0.16874E+00  0.00000E+00
  0.16914E+00  0.00000E+00
  0.16954E+00  0.00000E+00
  0.16994E+00  0.00000E+00
  0.17034E+00  0.00000E+00
  0.17074E+00  0.00000E+00
  0.17114E+00  0.00000E+00
  0.17154E+00  0.00000E+00
  0.17194E+00  0.00000E+00
  0.17234E+00  0.00000E+00
  0.17275E+00  0.00000E+00
  0.17315E+00  0.00000E+00
  0.17355E+00  0.00000E+00
  0.17395E+00  0.00000E+00
  0.17435E+00  0.00000E+00
  0.17475E+00  0.00000E+00
  0.17515E+00  0.00000E+00
  0.17555E+00  0.00000E+00
  0.17595E+00  0.00000E+00
  0.17635E+00  0.00000E+00
  0.17675E+00  0.00000E+00
  0.17715E+00  0.00000E+00
  0.17756E+00  0.00000E+00
  0.17796E+00  0.00000E+00
  0.17836E+00  0.00000E+00
  0.17876E+00  0.00000E+00
  0.17916E+00  0.00000E+00
  0.17956E+00  0.00000E+00
  0.17996E+00  0.00000E+00
  0.18036E+00  0.00000E+00
  0.18076E+00  0.00000E+00
  0.18116E+00  0.00000E+00
  0.18156E+00  0.00000E+00
  0.18196E+00  0.00000E+00
  0.18236E+00  0.00000E+00
  0.18277E+00  0.00000E+00
  0.18317E+00  0.00000E+00
  0.18357E+00  0.00000E+00
  0.18397E+00  0.00000E+00
  0.18437E+00  0.00000E+00
  0.18477E+00  0.00000E+00
  0.18517E+00  0.00000E+00
  0.18557E+00  0.00000E+00
  0.18597E+00  0.00000E+00
  0.18637E+00  0.00000E+00
  0.18677E+00  0.00000E+00
  0.18717E+00  0.00000E+00
  0.18758E+00  0.00000E+00
  0.18798E+00  0.00000E+00
  0.18838E+00  0.00000E+00
  0.18878E+00  0.00000E+00
  0.18918E+00  0.00000E+00
  0.18958E+00  0.00000E+00
  0.18998E+00  0.00000E+00
  0.19038E+00  0.00000E+00
  0.19078E+00  0.00000E+00
  0.19118E+00  0.00000E+00
  0.19158E+00  0.00000E+00
  0.19198E+00  0.00000E+00
  0.19238E+00  0.00000E+00
  0.19279E+00  0.00000E+00
  0.19319E+00  0.00000E+00
  0.19359E+00  0.00000E+00
  0.19399E+00  0.00000E+00
  0.19439E+00  0.00000E+00
  0.19479E+00  0.00000E+00
  0.19519E+00  0.00000E+00
  0.19559E+00  0.00000E+00
  0.19599E+00  0.00000E+00
  0.19639E+00  0.00000E+00
  0.19679E+00  0.00000E+00
  0.19719E+00  0.00000E+00
  0.19760E+00  0.00000E+00
  0.19800E+00  0.00000E+00
  0.19840E+00  0.00000E+00
  0.19880E+00  0.00000E+00
  0.19920E+00  0.00000E+00
  0.19960E+00  0.00000E+00
  0.20000E+00  0.00000E+00
